full_path,relative_path,style,filename,caption,emotion
data\raw\wikiart\Symbolism\pierre-puvis-de-chavannes_death-and-the-maidens.jpg,Symbolism\pierre-puvis-de-chavannes_death-and-the-maidens.jpg,Symbolism,pierre-puvis-de-chavannes_death-and-the-maidens.jpg,There appears to be a lot of stress between the women trying to escape death.,sadness
data\raw\wikiart\Impressionism\konstantin-korovin_paris-1906.jpg,Impressionism\konstantin-korovin_paris-1906.jpg,Impressionism,konstantin-korovin_paris-1906.jpg,The buildings look washed out and it's difficult to tell what is going on.,disgust
data\raw\wikiart\Art_Nouveau_Modern\raphael-kirchner_girls-heads-and-shoulders-on-a-green-panel.jpg,Art_Nouveau_Modern\raphael-kirchner_girls-heads-and-shoulders-on-a-green-panel.jpg,Art_Nouveau_Modern,raphael-kirchner_girls-heads-and-shoulders-on-a-green-panel.jpg,"This woman's face is encircled by a heart, suggesting she is loved and cared for",contentment
data\raw\wikiart\Realism\vasily-polenov_ebb-vel-1874.jpg,Realism\vasily-polenov_ebb-vel-1874.jpg,Realism,vasily-polenov_ebb-vel-1874.jpg,"The sky looks really heavy and soupy, as though it's filled with smog",sadness
data\raw\wikiart\Rococo\canaletto_piazza-san-marco-looking-east.jpg,Rococo\canaletto_piazza-san-marco-looking-east.jpg,Rococo,canaletto_piazza-san-marco-looking-east.jpg,"This painting reminds me of foreign travel, which excites me",excitement
data\raw\wikiart\Expressionism\saul-steinberg_utopia-1974.jpg,Expressionism\saul-steinberg_utopia-1974.jpg,Expressionism,saul-steinberg_utopia-1974.jpg,someones idea of what the perfect household should be,amusement
data\raw\wikiart\Impressionism\claude-monet_gondola-in-venice.jpg,Impressionism\claude-monet_gondola-in-venice.jpg,Impressionism,claude-monet_gondola-in-venice.jpg,The darkness of the canoe gives me an eerie feeling,fear
data\raw\wikiart\Impressionism\claude-monet_misty-morning-on-the-seine-sunrise.jpg,Impressionism\claude-monet_misty-morning-on-the-seine-sunrise.jpg,Impressionism,claude-monet_misty-morning-on-the-seine-sunrise.jpg,"i cant understand it, and i cant see the meaning of it",anger
data\raw\wikiart\Minimalism\denise-green_amy-2006.jpg,Minimalism\denise-green_amy-2006.jpg,Minimalism,denise-green_amy-2006.jpg,I feel a little bit confused and disturbed because there are a lot of lines crossing over each other.,something else
data\raw\wikiart\Expressionism\max-beckmann_the-artist-and-his-wife-1925.jpg,Expressionism\max-beckmann_the-artist-and-his-wife-1925.jpg,Expressionism,max-beckmann_the-artist-and-his-wife-1925.jpg,The people in the painting are dressed weird,fear
data\raw\wikiart\Realism\nicholas-roerich_head-of-zeus-1893.jpg,Realism\nicholas-roerich_head-of-zeus-1893.jpg,Realism,nicholas-roerich_head-of-zeus-1893.jpg,The man's hair looks like fungus is growing on his head.,disgust
data\raw\wikiart\Realism\david-burliuk_landscape-with-a-flowerbed-1906.jpg,Realism\david-burliuk_landscape-with-a-flowerbed-1906.jpg,Realism,david-burliuk_landscape-with-a-flowerbed-1906.jpg,I am in awe of the beauty in this painting and the colors used.,awe
data\raw\wikiart\Realism\efim-volkov_marsh-in-autumn.jpg,Realism\efim-volkov_marsh-in-autumn.jpg,Realism,efim-volkov_marsh-in-autumn.jpg,The color of the river and then the plants and algae are all very natural and peaceful,contentment
data\raw\wikiart\Post_Impressionism\theo-van-doesburg_still-life-1906.jpg,Post_Impressionism\theo-van-doesburg_still-life-1906.jpg,Post_Impressionism,theo-van-doesburg_still-life-1906.jpg,"The dull, green colors of the plates makes for a dull, boring scene.",fear
data\raw\wikiart\Impressionism\berthe-morisot_young-girl-putting-on-her-stockings.jpg,Impressionism\berthe-morisot_young-girl-putting-on-her-stockings.jpg,Impressionism,berthe-morisot_young-girl-putting-on-her-stockings.jpg,"classy and dainty, the goldish shoes remind me of gold bars",awe
data\raw\wikiart\Naive_Art_Primitivism\raoul-dufy_the-surrender-of-the-frigate-1934.jpg,Naive_Art_Primitivism\raoul-dufy_the-surrender-of-the-frigate-1934.jpg,Naive_Art_Primitivism,raoul-dufy_the-surrender-of-the-frigate-1934.jpg,The corwded London scene seems content on waiting for a nice event,contentment
data\raw\wikiart\Post_Impressionism\pyotr-konchalovsky_cassis-cliffs-1913.jpg,Post_Impressionism\pyotr-konchalovsky_cassis-cliffs-1913.jpg,Post_Impressionism,pyotr-konchalovsky_cassis-cliffs-1913.jpg,The treacherous boulders towering over the man invoke adventurous feelings.,something else
data\raw\wikiart\Symbolism\salvador-dali_locusta-et-bruchus-1967.jpg,Symbolism\salvador-dali_locusta-et-bruchus-1967.jpg,Symbolism,salvador-dali_locusta-et-bruchus-1967.jpg,This bug gives me the creeps and I hope I don't run into one.,fear
data\raw\wikiart\Symbolism\victor-hugo_la-tour-des-rats-1847.jpg,Symbolism\victor-hugo_la-tour-des-rats-1847.jpg,Symbolism,victor-hugo_la-tour-des-rats-1847.jpg,"The sky looks very ominous, like a big storm is brewing.",fear
data\raw\wikiart\Impressionism\claude-monet_water-lilies-1919-9.jpg,Impressionism\claude-monet_water-lilies-1919-9.jpg,Impressionism,claude-monet_water-lilies-1919-9.jpg,"The lilies are blooming, suggesting a relaxing summer day",contentment
data\raw\wikiart\Impressionism\eugene-boudin_the-cliffs-at-dieppe-and-the-petit-paris.jpg,Impressionism\eugene-boudin_the-cliffs-at-dieppe-and-the-petit-paris.jpg,Impressionism,eugene-boudin_the-cliffs-at-dieppe-and-the-petit-paris.jpg,"The beach scenery makes me feel peaceful. The light warm colors in the sand, cliffs, and buildings makes me feel bright amd happy.",contentment
data\raw\wikiart\Post_Impressionism\paul-cezanne_seated-peasant-1900.jpg,Post_Impressionism\paul-cezanne_seated-peasant-1900.jpg,Post_Impressionism,paul-cezanne_seated-peasant-1900.jpg,"the mans facial expression is pure sadness, he looks to be deep in thought about something troubling him.",sadness
data\raw\wikiart\Baroque\josefa-de-obidos_the-annunciation.jpg,Baroque\josefa-de-obidos_the-annunciation.jpg,Baroque,josefa-de-obidos_the-annunciation.jpg,Angels surrounding a picture of  a dove. It's biblical and the colors are oranges and reds.,something else
data\raw\wikiart\Impressionism\edgar-degas_woman-squatting.jpg,Impressionism\edgar-degas_woman-squatting.jpg,Impressionism,edgar-degas_woman-squatting.jpg,The lack of clothing implies that this lady is subjected to abuse. Stop it,sadness
data\raw\wikiart\Baroque\jan-steen_portrait-of-geertruy-gael-second-wife-of-gerrit-gerritsz-schouten-1665.jpg,Baroque\jan-steen_portrait-of-geertruy-gael-second-wife-of-gerrit-gerritsz-schouten-1665.jpg,Baroque,jan-steen_portrait-of-geertruy-gael-second-wife-of-gerrit-gerritsz-schouten-1665.jpg,"The face is so realistic, and the detail in the fabrics is amazing",awe
data\raw\wikiart\Early_Renaissance\benozzo-gozzoli_procession-of-the-magus-melchior-detail-1461.jpg,Early_Renaissance\benozzo-gozzoli_procession-of-the-magus-melchior-detail-1461.jpg,Early_Renaissance,benozzo-gozzoli_procession-of-the-magus-melchior-detail-1461.jpg,I love the detail of the painting such as the mountains dotted with trees and the king riding on the detailed white horse.,awe
data\raw\wikiart\Romanticism\gheorghe-tattarescu_ion-gr-di-teanu.jpg,Romanticism\gheorghe-tattarescu_ion-gr-di-teanu.jpg,Romanticism,gheorghe-tattarescu_ion-gr-di-teanu.jpg,an old man dressed in a black suit and very bushy beard,contentment
data\raw\wikiart\Realism\vasily-sadovnikov_view-of-the-anichkov-palace-1862.jpg,Realism\vasily-sadovnikov_view-of-the-anichkov-palace-1862.jpg,Realism,vasily-sadovnikov_view-of-the-anichkov-palace-1862.jpg,the open space and the tall buildings make this look majestic,contentment
data\raw\wikiart\Impressionism\edgar-degas_dancer-in-her-dressing-room-1.jpg,Impressionism\edgar-degas_dancer-in-her-dressing-room-1.jpg,Impressionism,edgar-degas_dancer-in-her-dressing-room-1.jpg,"The bright, carpet and the red flowers on the girl's dress and head make this happy.",contentment
data\raw\wikiart\Romanticism\john-everett-millais_ophelia.jpg,Romanticism\john-everett-millais_ophelia.jpg,Romanticism,john-everett-millais_ophelia.jpg,This woman looks like she's committing suicide by drowning herself,fear
data\raw\wikiart\Realism\ivan-shishkin_trees-near-a-stream-on-mount-castel-1879.jpg,Realism\ivan-shishkin_trees-near-a-stream-on-mount-castel-1879.jpg,Realism,ivan-shishkin_trees-near-a-stream-on-mount-castel-1879.jpg,I like the definition of the rocks at the bottom with the stream flowing through it. I can clearly tell what everything is.,contentment
data\raw\wikiart\Analytical_Cubism\juan-gris_guitar-and-glass-1912.jpg,Analytical_Cubism\juan-gris_guitar-and-glass-1912.jpg,Analytical_Cubism,juan-gris_guitar-and-glass-1912.jpg,I love this style and the break up of the objects into different panes,awe
data\raw\wikiart\Rococo\louise-elisabeth-vigee-le-brun_bacchante-1785-1.jpg,Rococo\louise-elisabeth-vigee-le-brun_bacchante-1785-1.jpg,Rococo,louise-elisabeth-vigee-le-brun_bacchante-1785-1.jpg,I like that the woman looks comfortable in her own skin.,contentment
data\raw\wikiart\Minimalism\ralph-hotere_vive-aramoana-1980.jpg,Minimalism\ralph-hotere_vive-aramoana-1980.jpg,Minimalism,ralph-hotere_vive-aramoana-1980.jpg,The lines at the top look like hair from the shower drain,disgust
data\raw\wikiart\Realism\grigoriy-myasoyedov_zemstvo-is-having-their-lunch-1872.jpg,Realism\grigoriy-myasoyedov_zemstvo-is-having-their-lunch-1872.jpg,Realism,grigoriy-myasoyedov_zemstvo-is-having-their-lunch-1872.jpg,"A BUCH OF HOMELESS AND DIRTY GUYS ARE SITTING NEXT TO A WALL ON THE CITY, SOME OF THEM ARE LYING DOWN AND SOME OTHERS ARE ON THEIR FEET.",something else
data\raw\wikiart\Expressionism\kees-van-dongen_la-gitane-la-curieuse-1911.jpg,Expressionism\kees-van-dongen_la-gitane-la-curieuse-1911.jpg,Expressionism,kees-van-dongen_la-gitane-la-curieuse-1911.jpg,"She looks sad or regretful, like she is eavesdropping.",sadness
data\raw\wikiart\Baroque\alonzo-cano_descent-into-limbo.jpg,Baroque\alonzo-cano_descent-into-limbo.jpg,Baroque,alonzo-cano_descent-into-limbo.jpg,The men look like they are trying to coerce or punish the man on the left.,fear
data\raw\wikiart\Romanticism\edwin-henry-landseer_doubtful-crumbs.jpg,Romanticism\edwin-henry-landseer_doubtful-crumbs.jpg,Romanticism,edwin-henry-landseer_doubtful-crumbs.jpg,I feel bad for the dog staring at the food that the sleeping dog is guarding but the subject manner is adorable since I love dogs,excitement
data\raw\wikiart\Romanticism\joseph-wright_self-portrait-in-a-black-feathered-hat.jpg,Romanticism\joseph-wright_self-portrait-in-a-black-feathered-hat.jpg,Romanticism,joseph-wright_self-portrait-in-a-black-feathered-hat.jpg,The man in the artwork looks very calm.  He kind of has a sad face.  The background is very dark.,contentment
data\raw\wikiart\Fauvism\janos-mattis-teutsch_blooming-cherry-tree.jpg,Fauvism\janos-mattis-teutsch_blooming-cherry-tree.jpg,Fauvism,janos-mattis-teutsch_blooming-cherry-tree.jpg,Fantasy tree in fantasy colored landscape.,amusement
data\raw\wikiart\Impressionism\claude-monet_snow-effect-at-falaise.jpg,Impressionism\claude-monet_snow-effect-at-falaise.jpg,Impressionism,claude-monet_snow-effect-at-falaise.jpg,There is a destroyed home middle of the mountain.,sadness
data\raw\wikiart\Impressionism\nicolae-vermont_nchinarea-p-storilor-cu-motivele-satului-rom-nesc-1903.jpg,Impressionism\nicolae-vermont_nchinarea-p-storilor-cu-motivele-satului-rom-nesc-1903.jpg,Impressionism,nicolae-vermont_nchinarea-p-storilor-cu-motivele-satului-rom-nesc-1903.jpg,"This is a very sweet and believable picture of baby jesus, showing people gushing over Him and the light emanating from him.",contentment
data\raw\wikiart\Cubism\ben-nicholson_august-1956-val-d-orcia-1956.jpg,Cubism\ben-nicholson_august-1956-val-d-orcia-1956.jpg,Cubism,ben-nicholson_august-1956-val-d-orcia-1956.jpg,I feel confused because i do not know what this is. Loos like an upside down dog,something else
data\raw\wikiart\Impressionism\childe-hassam_the-garden-door.jpg,Impressionism\childe-hassam_the-garden-door.jpg,Impressionism,childe-hassam_the-garden-door.jpg,"it looks like a beautiful day and the girl in the photo is going outside to take care of her plants. overall, a pleasant painting",contentment
data\raw\wikiart\Romanticism\andrei-ryabushkin_red-house.jpg,Romanticism\andrei-ryabushkin_red-house.jpg,Romanticism,andrei-ryabushkin_red-house.jpg,the red on the wall is perfect,excitement
data\raw\wikiart\High_Renaissance\lorenzo-lotto_portrait-of-a-young-man-1505.jpg,High_Renaissance\lorenzo-lotto_portrait-of-a-young-man-1505.jpg,High_Renaissance,lorenzo-lotto_portrait-of-a-young-man-1505.jpg,The eyes in this portrait are very sad as though he's trapped in his body.,sadness
data\raw\wikiart\Impressionism\alfred-sisley_the-loing-at-saint-mammes-1884.jpg,Impressionism\alfred-sisley_the-loing-at-saint-mammes-1884.jpg,Impressionism,alfred-sisley_the-loing-at-saint-mammes-1884.jpg,"I feel content looking at the blue sky, fair weather clouds, and the pretty blue water.",contentment
data\raw\wikiart\Post_Impressionism\vincent-van-gogh_landscape.jpg,Post_Impressionism\vincent-van-gogh_landscape.jpg,Post_Impressionism,vincent-van-gogh_landscape.jpg,The dark color of the trees in the image conveys a sense of sadness.,sadness
data\raw\wikiart\Expressionism\pablo-picasso_woman-with-a-fan-1905.jpg,Expressionism\pablo-picasso_woman-with-a-fan-1905.jpg,Expressionism,pablo-picasso_woman-with-a-fan-1905.jpg,"This makes me feel uneasy, she seams unnatural and possessed.",something else
data\raw\wikiart\Art_Nouveau_Modern\henri-de-toulouse-lautrec_cadieux-1893.jpg,Art_Nouveau_Modern\henri-de-toulouse-lautrec_cadieux-1893.jpg,Art_Nouveau_Modern,henri-de-toulouse-lautrec_cadieux-1893.jpg,"A funny piece of french artwork of the early 1900 hundred era when all we did was dance and dance, and dance.",amusement
data\raw\wikiart\Romanticism\ivan-aivazovsky_sunset-at-sea-1899.jpg,Romanticism\ivan-aivazovsky_sunset-at-sea-1899.jpg,Romanticism,ivan-aivazovsky_sunset-at-sea-1899.jpg,The sun looks enormous since it's dominating the entire sky with its glow,awe
data\raw\wikiart\Impressionism\paul-gauguin_portrait-of-philibert-favre-1885.jpg,Impressionism\paul-gauguin_portrait-of-philibert-favre-1885.jpg,Impressionism,paul-gauguin_portrait-of-philibert-favre-1885.jpg,"This painting makes me feel judged, I feel uneasy looking at the stern face of this man.",something else
data\raw\wikiart\Naive_Art_Primitivism\edith-vonnegut_motherhood.jpg,Naive_Art_Primitivism\edith-vonnegut_motherhood.jpg,Naive_Art_Primitivism,edith-vonnegut_motherhood.jpg,The woman is protecting her child.,excitement
data\raw\wikiart\Ukiyo_e\tsukioka-yoshitoshi_oda-nobunaga-fighting-with-another-warrior-whom-he-knocks-off-a-building-into-a-raging-inferno.jpg,Ukiyo_e\tsukioka-yoshitoshi_oda-nobunaga-fighting-with-another-warrior-whom-he-knocks-off-a-building-into-a-raging-inferno.jpg,Ukiyo_e,tsukioka-yoshitoshi_oda-nobunaga-fighting-with-another-warrior-whom-he-knocks-off-a-building-into-a-raging-inferno.jpg,This painting makes me feel sad because the two people in it appear to be fighting.,sadness
data\raw\wikiart\Naive_Art_Primitivism\martiros-saryan_a-tree-1972.jpg,Naive_Art_Primitivism\martiros-saryan_a-tree-1972.jpg,Naive_Art_Primitivism,martiros-saryan_a-tree-1972.jpg,Pencil or sketch art of a tree in black. I feel it is a scary tree. Makes me see it as spooky.,sadness
data\raw\wikiart\Expressionism\albert-bloch_group-of-three.jpg,Expressionism\albert-bloch_group-of-three.jpg,Expressionism,albert-bloch_group-of-three.jpg,Very sad looking group of people sitting,sadness
data\raw\wikiart\Symbolism\nicholas-roerich_himalayas-1942-2.jpg,Symbolism\nicholas-roerich_himalayas-1942-2.jpg,Symbolism,nicholas-roerich_himalayas-1942-2.jpg,The colors are soft and soothing of mountains.,contentment
data\raw\wikiart\Art_Nouveau_Modern\heorhiy-narbut_illustration-fairy-tales-teremok-mizgir-1910-1.jpg,Art_Nouveau_Modern\heorhiy-narbut_illustration-fairy-tales-teremok-mizgir-1910-1.jpg,Art_Nouveau_Modern,heorhiy-narbut_illustration-fairy-tales-teremok-mizgir-1910-1.jpg,I am not a fan of bugs and they bother me a lot,fear
data\raw\wikiart\Impressionism\john-singer-sargent_a-mosque-cairo-1891-1.jpg,Impressionism\john-singer-sargent_a-mosque-cairo-1891-1.jpg,Impressionism,john-singer-sargent_a-mosque-cairo-1891-1.jpg,the perspective of the floor pattern is perfect,contentment
data\raw\wikiart\Realism\vasily-tropinin_portrait-of-e-p-rostopchin-etude-1853.jpg,Realism\vasily-tropinin_portrait-of-e-p-rostopchin-etude-1853.jpg,Realism,vasily-tropinin_portrait-of-e-p-rostopchin-etude-1853.jpg,The lady feels so lonely because her children never come to visit her.,sadness
data\raw\wikiart\Realism\camille-corot_arleux-du-nord-the-drocourt-mill-on-the-sensee-1871.jpg,Realism\camille-corot_arleux-du-nord-the-drocourt-mill-on-the-sensee-1871.jpg,Realism,camille-corot_arleux-du-nord-the-drocourt-mill-on-the-sensee-1871.jpg,"The soft colors are attractive, the reflections in the water show how still and clear the river is, and the subjects are all resting or relaxing.",contentment
data\raw\wikiart\Mannerism_Late_Renaissance\paolo-veronese_fortune-1561.jpg,Mannerism_Late_Renaissance\paolo-veronese_fortune-1561.jpg,Mannerism_Late_Renaissance,paolo-veronese_fortune-1561.jpg,The scene seems holy and the sky is very amazing,awe
data\raw\wikiart\Baroque\rembrandt_jacob-blessing-the-children-of-joseph-1656.jpg,Baroque\rembrandt_jacob-blessing-the-children-of-joseph-1656.jpg,Baroque,rembrandt_jacob-blessing-the-children-of-joseph-1656.jpg,The old man on the left looks like he is sick and he is saying his goodbyes to his family before he passes on.,sadness
data\raw\wikiart\Northern_Renaissance\robert-campin_mass-of-saint-gregory.jpg,Northern_Renaissance\robert-campin_mass-of-saint-gregory.jpg,Northern_Renaissance,robert-campin_mass-of-saint-gregory.jpg,Jesus appears to be too skinny for his own good,sadness
data\raw\wikiart\Color_Field_Painting\morris-louis_untitled-1958.jpg,Color_Field_Painting\morris-louis_untitled-1958.jpg,Color_Field_Painting,morris-louis_untitled-1958.jpg,the green and purple mix together to make a gray tunnel.,awe
data\raw\wikiart\Impressionism\max-kurzweil_good-bay.jpg,Impressionism\max-kurzweil_good-bay.jpg,Impressionism,max-kurzweil_good-bay.jpg,The horse appears to be the man's friend and seems to be providing care in his last moments.,sadness
data\raw\wikiart\Romanticism\gustave-dore_the-sun-glorifies-souls.jpg,Romanticism\gustave-dore_the-sun-glorifies-souls.jpg,Romanticism,gustave-dore_the-sun-glorifies-souls.jpg,"Glorious angels above and below two individuals provide light, hope, and grace.",awe
data\raw\wikiart\Art_Nouveau_Modern\aubrey-beardsley_the-slippers-of-cinderella-1894.jpg,Art_Nouveau_Modern\aubrey-beardsley_the-slippers-of-cinderella-1894.jpg,Art_Nouveau_Modern,aubrey-beardsley_the-slippers-of-cinderella-1894.jpg,a mix of alice in wonderland and the queen of hearts dress.  I like it!  It is fun and colorful,contentment
data\raw\wikiart\Symbolism\alphonse-mucha_holy-mount-athos-1926.jpg,Symbolism\alphonse-mucha_holy-mount-athos-1926.jpg,Symbolism,alphonse-mucha_holy-mount-athos-1926.jpg,People praying,contentment
data\raw\wikiart\Northern_Renaissance\albrecht-altdorfer_lovers-1511.jpg,Northern_Renaissance\albrecht-altdorfer_lovers-1511.jpg,Northern_Renaissance,albrecht-altdorfer_lovers-1511.jpg,There is a person with a big hart like a court jester about to kiss a person in a dress that looks like hair is done in the shape of a fish minus the head.,amusement
data\raw\wikiart\Impressionism\claude-monet_the-pave-de-chailly-in-the-fontainbleau-forest.jpg,Impressionism\claude-monet_the-pave-de-chailly-in-the-fontainbleau-forest.jpg,Impressionism,claude-monet_the-pave-de-chailly-in-the-fontainbleau-forest.jpg,this looks like my favorite state park that i like to go horse back riding in,contentment
data\raw\wikiart\Impressionism\pierre-auguste-renoir_bust-of-a-girl-1900.jpg,Impressionism\pierre-auguste-renoir_bust-of-a-girl-1900.jpg,Impressionism,pierre-auguste-renoir_bust-of-a-girl-1900.jpg,she looks like she's struggling to button a skirt that is too tight for her,amusement
data\raw\wikiart\Romanticism\orest-kiprensky_portrait-of-the-abbot-skarpellini-1821.jpg,Romanticism\orest-kiprensky_portrait-of-the-abbot-skarpellini-1821.jpg,Romanticism,orest-kiprensky_portrait-of-the-abbot-skarpellini-1821.jpg,The artist forgot to finish the painting since the man's uniform has not been fully colored in,amusement
data\raw\wikiart\Realism\vincent-van-gogh_head-of-a-fisherman-with-a-sou-wester-1883(1).jpg,Realism\vincent-van-gogh_head-of-a-fisherman-with-a-sou-wester-1883(1).jpg,Realism,vincent-van-gogh_head-of-a-fisherman-with-a-sou-wester-1883(1).jpg,"This person's mouth is heavily downturned, their eyes squint out of the portrait with eyebrows pinched, they stare intently as if they are about to give you a piece of their mind!",excitement
data\raw\wikiart\Baroque\rembrandt_adam-and-eve.jpg,Baroque\rembrandt_adam-and-eve.jpg,Baroque,rembrandt_adam-and-eve.jpg,This painting makes you want to say...Dont eat the forbidden fruit.,sadness
data\raw\wikiart\Ukiyo_e\keisai-eisen_shunga-scroll-1838(1).jpg,Ukiyo_e\keisai-eisen_shunga-scroll-1838(1).jpg,Ukiyo_e,keisai-eisen_shunga-scroll-1838(1).jpg,The woman is on the ground like she's given up.,sadness
data\raw\wikiart\Realism\aleksey-savrasov_winter.jpg,Realism\aleksey-savrasov_winter.jpg,Realism,aleksey-savrasov_winter.jpg,Desolate with ominous clouds. The colors are depressing but the space so alone the feeling is lost.,fear
data\raw\wikiart\Impressionism\mary-cassatt_mother-and-sara-admiring-the-baby-1901.jpg,Impressionism\mary-cassatt_mother-and-sara-admiring-the-baby-1901.jpg,Impressionism,mary-cassatt_mother-and-sara-admiring-the-baby-1901.jpg,This appears to be a mother enjoying time with her two children. Creates a sense of peace and hapiness.,contentment
data\raw\wikiart\Art_Nouveau_Modern\nicholas-roerich_vignette-for-book-n-k-roerich-1918-24.jpg,Art_Nouveau_Modern\nicholas-roerich_vignette-for-book-n-k-roerich-1918-24.jpg,Art_Nouveau_Modern,nicholas-roerich_vignette-for-book-n-k-roerich-1918-24.jpg,The musicians seem to heralding someone or something important,excitement
data\raw\wikiart\Realism\gustave-courbet_a-family-of-deer-in-a-landscape-with-a-waterfall.jpg,Realism\gustave-courbet_a-family-of-deer-in-a-landscape-with-a-waterfall.jpg,Realism,gustave-courbet_a-family-of-deer-in-a-landscape-with-a-waterfall.jpg,The still summer day brings gentle deer to gather at their watering hole.,contentment
data\raw\wikiart\Romanticism\alphonse-mucha_woman-with-a-burning-candle-1933.jpg,Romanticism\alphonse-mucha_woman-with-a-burning-candle-1933.jpg,Romanticism,alphonse-mucha_woman-with-a-burning-candle-1933.jpg,Feel nothing. It feels like there's nothing going on in this painting.,something else
data\raw\wikiart\Northern_Renaissance\albrecht-durer_portrait-of-hans-pfaffrot-of-gdansk.jpg,Northern_Renaissance\albrecht-durer_portrait-of-hans-pfaffrot-of-gdansk.jpg,Northern_Renaissance,albrecht-durer_portrait-of-hans-pfaffrot-of-gdansk.jpg,For some reason this man's hat looks absolutely ridiculous to me.,amusement
data\raw\wikiart\Abstract_Expressionism\arthur-pinajian_untitled-landscape-bellport-no-942-1984.jpg,Abstract_Expressionism\arthur-pinajian_untitled-landscape-bellport-no-942-1984.jpg,Abstract_Expressionism,arthur-pinajian_untitled-landscape-bellport-no-942-1984.jpg,a beautiful field of flowers made me happy.,awe
data\raw\wikiart\Abstract_Expressionism\sam-francis_deux-magots-1960.jpg,Abstract_Expressionism\sam-francis_deux-magots-1960.jpg,Abstract_Expressionism,sam-francis_deux-magots-1960.jpg,"I like the lighter and darker blues mixed in, the bland background could have a bit more done to it",awe
data\raw\wikiart\Baroque\gerrit-dou_the-physician-1653-1.jpg,Baroque\gerrit-dou_the-physician-1653-1.jpg,Baroque,gerrit-dou_the-physician-1653-1.jpg,The person is in motion with their arm out and fingers slightly flared. They are holding a bottle. He inspects the contents of the bottle. The viewer wants to know what's in the bottle.,excitement
data\raw\wikiart\Baroque\frans-snyders_a-banquet-piece.jpg,Baroque\frans-snyders_a-banquet-piece.jpg,Baroque,frans-snyders_a-banquet-piece.jpg,The lobster looks like it is about to fall off the plate.,amusement
data\raw\wikiart\Post_Impressionism\maurice-utrillo_the-passage-cottin.jpg,Post_Impressionism\maurice-utrillo_the-passage-cottin.jpg,Post_Impressionism,maurice-utrillo_the-passage-cottin.jpg,The dull sky and plain looking buildings make me feel dreary.,something else
data\raw\wikiart\Contemporary_Realism\richard-whitney_leticia.jpg,Contemporary_Realism\richard-whitney_leticia.jpg,Contemporary_Realism,richard-whitney_leticia.jpg,the little girl seems to be happy and is laughing so it makes me feel amused and light hearted,amusement
data\raw\wikiart\Impressionism\edouard-manet_autumn-study-of-mery-laurent-1882.jpg,Impressionism\edouard-manet_autumn-study-of-mery-laurent-1882.jpg,Impressionism,edouard-manet_autumn-study-of-mery-laurent-1882.jpg,"The bright, floral background contrasts nicely with the black dress.",contentment
data\raw\wikiart\Early_Renaissance\filippo-lippi_saints-augustin-and-francis-a-bishop-saint-and-saint-benedict.jpg,Early_Renaissance\filippo-lippi_saints-augustin-and-francis-a-bishop-saint-and-saint-benedict.jpg,Early_Renaissance,filippo-lippi_saints-augustin-and-francis-a-bishop-saint-and-saint-benedict.jpg,The attire of these religious figures looks to complex and elegant it is amazing,awe
data\raw\wikiart\Impressionism\gustave-caillebotte_the-pontoon-at-argenteuil-1887.jpg,Impressionism\gustave-caillebotte_the-pontoon-at-argenteuil-1887.jpg,Impressionism,gustave-caillebotte_the-pontoon-at-argenteuil-1887.jpg,the building walkway looks like a long tongue,amusement
data\raw\wikiart\Northern_Renaissance\hans-memling_deposition-left-wing-of-a-diptych-1490.jpg,Northern_Renaissance\hans-memling_deposition-left-wing-of-a-diptych-1490.jpg,Northern_Renaissance,hans-memling_deposition-left-wing-of-a-diptych-1490.jpg,The expressions of the people and the obvious death of the main subject convey a mournfulness.,sadness
data\raw\wikiart\Realism\theodore-rousseau_village-entrance.jpg,Realism\theodore-rousseau_village-entrance.jpg,Realism,theodore-rousseau_village-entrance.jpg,The painting is framed by a warm yellow border that is very inviting,contentment
data\raw\wikiart\Impressionism\alfred-sisley_snow-at-louveciennes-1874.jpg,Impressionism\alfred-sisley_snow-at-louveciennes-1874.jpg,Impressionism,alfred-sisley_snow-at-louveciennes-1874.jpg,A village on an ordinary day.,contentment
data\raw\wikiart\Post_Impressionism\pyotr-konchalovsky_aragvi-1927.jpg,Post_Impressionism\pyotr-konchalovsky_aragvi-1927.jpg,Post_Impressionism,pyotr-konchalovsky_aragvi-1927.jpg,"This scene looks light and summery, since the water is so blue",contentment
data\raw\wikiart\Impressionism\frederic-remington_the-outlier-1909.jpg,Impressionism\frederic-remington_the-outlier-1909.jpg,Impressionism,frederic-remington_the-outlier-1909.jpg,"Although there isn't much detail in his face, his posture makes me feel pride. The sun setting behind him and the colors the sky is painted in give me a real sense of the feeling of that time of day. I feel as if I am there.",something else
data\raw\wikiart\Fauvism\ilya-mashkov_fruit-on-the-plate-1910.jpg,Fauvism\ilya-mashkov_fruit-on-the-plate-1910.jpg,Fauvism,ilya-mashkov_fruit-on-the-plate-1910.jpg,Reminds me of a Bearden natural photo.,amusement
data\raw\wikiart\Rococo\giovanni-battista-tiepolo_the-marriage-of-the-emperor-frederick-barbarossa-to-beatrice-of-burgundy-1751.jpg,Rococo\giovanni-battista-tiepolo_the-marriage-of-the-emperor-frederick-barbarossa-to-beatrice-of-burgundy-1751.jpg,Rococo,giovanni-battista-tiepolo_the-marriage-of-the-emperor-frederick-barbarossa-to-beatrice-of-burgundy-1751.jpg,I love the detail and the bright vivid colors.  Makes me hope for the couple,something else
