full_path,relative_path,style,filename,caption,emotion
data\raw\wikiart\Realism\vasily-vereshchagin_chinese-1873.jpg,Realism\vasily-vereshchagin_chinese-1873.jpg,Realism,vasily-vereshchagin_chinese-1873.jpg,the pipe in the man's mouth makes him seem rich,contentment
data\raw\wikiart\Expressionism\georges-braque_the-studio-1939.jpg,Expressionism\georges-braque_the-studio-1939.jpg,Expressionism,georges-braque_the-studio-1939.jpg,The view from the window is attractive and calming and the patterns are pleasing but they mean little to me.,something else
data\raw\wikiart\Early_Renaissance\luca-signorelli_crucifixion-of-st-sepulchre.jpg,Early_Renaissance\luca-signorelli_crucifixion-of-st-sepulchre.jpg,Early_Renaissance,luca-signorelli_crucifixion-of-st-sepulchre.jpg,"While the setting of the crucifixion is sorrowful, Christians know this led to the resurrection.",excitement
data\raw\wikiart\Post_Impressionism\vincent-van-gogh_a-woman-picking-up-a-stick-in-front-of-trees-1890(1).jpg,Post_Impressionism\vincent-van-gogh_a-woman-picking-up-a-stick-in-front-of-trees-1890(1).jpg,Post_Impressionism,vincent-van-gogh_a-woman-picking-up-a-stick-in-front-of-trees-1890(1).jpg,the lines above look like aviolent storm is coming,fear
data\raw\wikiart\Baroque\anthony-van-dyck_the-wife-and-daughter-of-colyn-de-nole.jpg,Baroque\anthony-van-dyck_the-wife-and-daughter-of-colyn-de-nole.jpg,Baroque,anthony-van-dyck_the-wife-and-daughter-of-colyn-de-nole.jpg,both the woman and child see fearful or frustrated. like they aren't looking forward to what comes next,sadness
data\raw\wikiart\Art_Nouveau_Modern\anna-ostroumova-lebedeva_landscape-near-the-pil-tower-1923.jpg,Art_Nouveau_Modern\anna-ostroumova-lebedeva_landscape-near-the-pil-tower-1923.jpg,Art_Nouveau_Modern,anna-ostroumova-lebedeva_landscape-near-the-pil-tower-1923.jpg,Amazing detail for a black and white picture!,awe
data\raw\wikiart\Fauvism\andre-derain_westminster-1905.jpg,Fauvism\andre-derain_westminster-1905.jpg,Fauvism,andre-derain_westminster-1905.jpg,Its look like drawing .,something else
data\raw\wikiart\Realism\camille-corot_mother-breast-feeding-her-child.jpg,Realism\camille-corot_mother-breast-feeding-her-child.jpg,Realism,camille-corot_mother-breast-feeding-her-child.jpg,The muted brown colors and calm expression on the mother's face make this painting pleasing.,contentment
data\raw\wikiart\Post_Impressionism\paul-gauguin_breton-woman-1886.jpg,Post_Impressionism\paul-gauguin_breton-woman-1886.jpg,Post_Impressionism,paul-gauguin_breton-woman-1886.jpg,This image is mysterious because you cannot see the woman from the front and her face is hidden,awe
data\raw\wikiart\Symbolism\eliseu-visconti_the-charte.jpg,Symbolism\eliseu-visconti_the-charte.jpg,Symbolism,eliseu-visconti_the-charte.jpg,Seeing the woman in the painting makes me think shes an actor reading her lines.,something else
data\raw\wikiart\Realism\columbano-bordalo-pinheiro_portrait-of-antero-de-quintal-1889.jpg,Realism\columbano-bordalo-pinheiro_portrait-of-antero-de-quintal-1889.jpg,Realism,columbano-bordalo-pinheiro_portrait-of-antero-de-quintal-1889.jpg,The painting is dark and brooding with the black background and solem mad  figure .,anger
data\raw\wikiart\Early_Renaissance\andrea-mantegna_portrait-of-francesco-gonzaga.jpg,Early_Renaissance\andrea-mantegna_portrait-of-francesco-gonzaga.jpg,Early_Renaissance,andrea-mantegna_portrait-of-francesco-gonzaga.jpg,"Intrigued. Who is this person? What does he represent? So many questions. It's a very provocative painting because it asks questions about this perfect stranger, painted with soft curvy angles. Should we trust him? Is he an enemy? Very interesting.",something else
data\raw\wikiart\Baroque\joseph-wright_portrait-of-mrs-catherine-swindell-1772.jpg,Baroque\joseph-wright_portrait-of-mrs-catherine-swindell-1772.jpg,Baroque,joseph-wright_portrait-of-mrs-catherine-swindell-1772.jpg,She is looking like a hot date for her time anyways and plus she is showing cleavage. YES!!!!,excitement
data\raw\wikiart\Rococo\giovanni-battista-tiepolo_the-sacrifice-of-iphigenia-1757.jpg,Rococo\giovanni-battista-tiepolo_the-sacrifice-of-iphigenia-1757.jpg,Rococo,giovanni-battista-tiepolo_the-sacrifice-of-iphigenia-1757.jpg,This is a beautiful ethereal scene of gods and angels.,awe
data\raw\wikiart\Romanticism\orest-kiprensky_portrait-of-the-abbot-skarpellini-1821.jpg,Romanticism\orest-kiprensky_portrait-of-the-abbot-skarpellini-1821.jpg,Romanticism,orest-kiprensky_portrait-of-the-abbot-skarpellini-1821.jpg,The artist forgot to finish the painting since the man's uniform has not been fully colored in,amusement
data\raw\wikiart\Realism\vincent-van-gogh_peasant-man-and-woman-planting-potatoes-1885.jpg,Realism\vincent-van-gogh_peasant-man-and-woman-planting-potatoes-1885.jpg,Realism,vincent-van-gogh_peasant-man-and-woman-planting-potatoes-1885.jpg,the lack of scenery pulls any sense of narrative from their actions so i feel confused,something else
data\raw\wikiart\Post_Impressionism\henri-de-toulouse-lautrec_ruhendes-modell-1896.jpg,Post_Impressionism\henri-de-toulouse-lautrec_ruhendes-modell-1896.jpg,Post_Impressionism,henri-de-toulouse-lautrec_ruhendes-modell-1896.jpg,Fairly boring.  Interesting use of brush strokes going up and down.,something else
data\raw\wikiart\Color_Field_Painting\ron-gorchov_loggia-1982.jpg,Color_Field_Painting\ron-gorchov_loggia-1982.jpg,Color_Field_Painting,ron-gorchov_loggia-1982.jpg,It did not inspire anything in me. It just felt bland.,something else
data\raw\wikiart\Realism\efim-volkov_grazing.jpg,Realism\efim-volkov_grazing.jpg,Realism,efim-volkov_grazing.jpg,The sheep seem to be leading the cow and female on an adventure.,contentment
data\raw\wikiart\Post_Impressionism\kazuo-nakamura_in-space-blue-irises-1967.jpg,Post_Impressionism\kazuo-nakamura_in-space-blue-irises-1967.jpg,Post_Impressionism,kazuo-nakamura_in-space-blue-irises-1967.jpg,"It's very minimalistic, serene, like I was just floating in a pond with that plant, and its parts.",contentment
data\raw\wikiart\Realism\ivan-kramskoy_portrait-of-the-sculptor-mark-antokolsky-1876.jpg,Realism\ivan-kramskoy_portrait-of-the-sculptor-mark-antokolsky-1876.jpg,Realism,ivan-kramskoy_portrait-of-the-sculptor-mark-antokolsky-1876.jpg,"The slight red in the person's eyes which blends into the redness of the background and the way the person's face is relaxed but also of a certain stoic, thoughtfully solemn presence creates a sort of intriguingly sad presence.",sadness
data\raw\wikiart\Art_Nouveau_Modern\alexandre-benois_petrushka-poster-scetch(2).jpg,Art_Nouveau_Modern\alexandre-benois_petrushka-poster-scetch(2).jpg,Art_Nouveau_Modern,alexandre-benois_petrushka-poster-scetch(2).jpg,It makes me think of dutch festival music.0,excitement
data\raw\wikiart\Impressionism\gustave-caillebotte_view-of-the-seine-in-the-direction-of-the-pont-de-bezons.jpg,Impressionism\gustave-caillebotte_view-of-the-seine-in-the-direction-of-the-pont-de-bezons.jpg,Impressionism,gustave-caillebotte_view-of-the-seine-in-the-direction-of-the-pont-de-bezons.jpg,the water is deceptively tranquil but underwater you can see ripples and movement,awe
data\raw\wikiart\Impressionism\childe-hassam_seascape.jpg,Impressionism\childe-hassam_seascape.jpg,Impressionism,childe-hassam_seascape.jpg,You can almost hear the waves crashing against the rocks,contentment
data\raw\wikiart\Romanticism\konstantin-makovsky_gipsy.jpg,Romanticism\konstantin-makovsky_gipsy.jpg,Romanticism,konstantin-makovsky_gipsy.jpg,I am excited because I feel this woman is about to play a song for me.,excitement
data\raw\wikiart\Expressionism\dimitris-mytaras_reclining-figure.jpg,Expressionism\dimitris-mytaras_reclining-figure.jpg,Expressionism,dimitris-mytaras_reclining-figure.jpg,the psychic is looking into the crystal ball,awe
data\raw\wikiart\Realism\david-burliuk_landscape-with-a-flowerbed-1906.jpg,Realism\david-burliuk_landscape-with-a-flowerbed-1906.jpg,Realism,david-burliuk_landscape-with-a-flowerbed-1906.jpg,I am in awe of the beauty in this painting and the colors used.,awe
data\raw\wikiart\Impressionism\camille-pissarro_landscape-at-eragny.jpg,Impressionism\camille-pissarro_landscape-at-eragny.jpg,Impressionism,camille-pissarro_landscape-at-eragny.jpg,"The relaxed contentment that is seen the picture. The water, rocks and and bright sky with the sun is relaxation, calmness and so peaceful.",contentment
data\raw\wikiart\Art_Nouveau_Modern\aleksandra-ekster_costume-design-for-the-play-famira-kifared-by-innokentiy-annenski-maenad-1916.jpg,Art_Nouveau_Modern\aleksandra-ekster_costume-design-for-the-play-famira-kifared-by-innokentiy-annenski-maenad-1916.jpg,Art_Nouveau_Modern,aleksandra-ekster_costume-design-for-the-play-famira-kifared-by-innokentiy-annenski-maenad-1916.jpg,the face on the man is funny.  He is missing a shoe its bizarre,amusement
data\raw\wikiart\Expressionism\ernst-ludwig-kirchner_nervous-heads.jpg,Expressionism\ernst-ludwig-kirchner_nervous-heads.jpg,Expressionism,ernst-ludwig-kirchner_nervous-heads.jpg,I do not really feel anything when looking at this,something else
data\raw\wikiart\Impressionism\edgar-degas_the-mante-family.jpg,Impressionism\edgar-degas_the-mante-family.jpg,Impressionism,edgar-degas_the-mante-family.jpg,Both of the children seem bored by their mother's wishes that they perform.,sadness
data\raw\wikiart\Art_Nouveau_Modern\felix-vallotton_portrait-of-jean-ajalbert-1899.jpg,Art_Nouveau_Modern\felix-vallotton_portrait-of-jean-ajalbert-1899.jpg,Art_Nouveau_Modern,felix-vallotton_portrait-of-jean-ajalbert-1899.jpg,the man in this portrait looks a bit pretentious,disgust
data\raw\wikiart\Symbolism\nicholas-roerich_abode-of-the-spirit.jpg,Symbolism\nicholas-roerich_abode-of-the-spirit.jpg,Symbolism,nicholas-roerich_abode-of-the-spirit.jpg,Creepy brown figure with horns coming out of the side of  a blue mountains is it a statue or a monster?,fear
data\raw\wikiart\Minimalism\park-seo-bo_ecriture-no-070325-2007.jpg,Minimalism\park-seo-bo_ecriture-no-070325-2007.jpg,Minimalism,park-seo-bo_ecriture-no-070325-2007.jpg,The rip in the fabric is expanding and seems to be threatening the world beyond.,fear
data\raw\wikiart\Impressionism\camille-pissarro_village-street-auvers-sur-oise-1873.jpg,Impressionism\camille-pissarro_village-street-auvers-sur-oise-1873.jpg,Impressionism,camille-pissarro_village-street-auvers-sur-oise-1873.jpg,this looks like a town that has an issue with poverty,sadness
data\raw\wikiart\Naive_Art_Primitivism\maria-primachenko_wild-and-big-eared-1977.jpg,Naive_Art_Primitivism\maria-primachenko_wild-and-big-eared-1977.jpg,Naive_Art_Primitivism,maria-primachenko_wild-and-big-eared-1977.jpg,The creature has a face of a monkey or a human while its body resembles a dog,awe
data\raw\wikiart\Romanticism\maxim-vorobiev_elagin-island-at-night-1820.jpg,Romanticism\maxim-vorobiev_elagin-island-at-night-1820.jpg,Romanticism,maxim-vorobiev_elagin-island-at-night-1820.jpg,the big white clouds look like they have moved for the moon to shine through.,awe
data\raw\wikiart\Impressionism\konstantin-korovin_paris-1906.jpg,Impressionism\konstantin-korovin_paris-1906.jpg,Impressionism,konstantin-korovin_paris-1906.jpg,A beautiful spring day arises and the people will be able to take their heavy coats off.,awe
data\raw\wikiart\Abstract_Expressionism\john-hoyland_one-life-5-11-07-2007.jpg,Abstract_Expressionism\john-hoyland_one-life-5-11-07-2007.jpg,Abstract_Expressionism,john-hoyland_one-life-5-11-07-2007.jpg,The red part thta is circled in green looks like blood to me. The scattered shapes of different colors are like tissue that has been damaged.,disgust
data\raw\wikiart\Early_Renaissance\benozzo-gozzoli_view-of-the-main-apsidal-chapel-1452-1.jpg,Early_Renaissance\benozzo-gozzoli_view-of-the-main-apsidal-chapel-1452-1.jpg,Early_Renaissance,benozzo-gozzoli_view-of-the-main-apsidal-chapel-1452-1.jpg,The art work and architecture is amazing.,awe
data\raw\wikiart\Rococo\thomas-gainsborough_count-rumford.jpg,Rococo\thomas-gainsborough_count-rumford.jpg,Rococo,thomas-gainsborough_count-rumford.jpg,I feel like this man is very self assured.  You can see in his eyes that he knows what he's doing.,contentment
data\raw\wikiart\Post_Impressionism\istvan-nagy_ricks.jpg,Post_Impressionism\istvan-nagy_ricks.jpg,Post_Impressionism,istvan-nagy_ricks.jpg,I love the bright green grass against the blue sky. It's pretty.,awe
data\raw\wikiart\Post_Impressionism\paul-cezanne_the-banks-of-the-marne-1888-1.jpg,Post_Impressionism\paul-cezanne_the-banks-of-the-marne-1888-1.jpg,Post_Impressionism,paul-cezanne_the-banks-of-the-marne-1888-1.jpg,The cute little home tucked in the trees looks very cozy and homey.,contentment
data\raw\wikiart\Post_Impressionism\pierre-bonnard_the-letter-1906.jpg,Post_Impressionism\pierre-bonnard_the-letter-1906.jpg,Post_Impressionism,pierre-bonnard_the-letter-1906.jpg,looks like it could have been one of my  great grandparents  and makes me feel  calm,contentment
data\raw\wikiart\Naive_Art_Primitivism\niko-pirosmani_vintage.jpg,Naive_Art_Primitivism\niko-pirosmani_vintage.jpg,Naive_Art_Primitivism,niko-pirosmani_vintage.jpg,couple picking grapes in the orchard.Its season and husband and wife are busy.,awe
data\raw\wikiart\Expressionism\pablo-picasso_view-of-riera-de-sant-joan-from-the-window-1900.jpg,Expressionism\pablo-picasso_view-of-riera-de-sant-joan-from-the-window-1900.jpg,Expressionism,pablo-picasso_view-of-riera-de-sant-joan-from-the-window-1900.jpg,It looks like the perspective of a child in the city looking down onto strange people and places.,fear
data\raw\wikiart\Impressionism\francis-picabia_farm-at-la-petite-mare.jpg,Impressionism\francis-picabia_farm-at-la-petite-mare.jpg,Impressionism,francis-picabia_farm-at-la-petite-mare.jpg,I am in awe of what a beautiful home you have and a big lot to.,awe
data\raw\wikiart\Art_Nouveau_Modern\koloman-moser_draft-for-a-war-charity-brand-1915.jpg,Art_Nouveau_Modern\koloman-moser_draft-for-a-war-charity-brand-1915.jpg,Art_Nouveau_Modern,koloman-moser_draft-for-a-war-charity-brand-1915.jpg,An ancient war machine used during the civil war.,something else
data\raw\wikiart\Impressionism\james-tissot_a-woman-in-an-elegant-interior.jpg,Impressionism\james-tissot_a-woman-in-an-elegant-interior.jpg,Impressionism,james-tissot_a-woman-in-an-elegant-interior.jpg,There is a combination of simplicity and innocence all woven together in this image.,contentment
data\raw\wikiart\Abstract_Expressionism\joan-snyder_tell-my-sister-2012.jpg,Abstract_Expressionism\joan-snyder_tell-my-sister-2012.jpg,Abstract_Expressionism,joan-snyder_tell-my-sister-2012.jpg,The soft and pastel colors that is offset by word art gives an amusing and dainty feeling to the painting.,excitement
data\raw\wikiart\Cubism\fernand-leger_smoke-1912.jpg,Cubism\fernand-leger_smoke-1912.jpg,Cubism,fernand-leger_smoke-1912.jpg,"I see orchestral cymbals, hallways, and doors. This is an odd abstract piece.",amusement
data\raw\wikiart\Expressionism\francis-picabia_guillaume-apollinaire-in-1913.jpg,Expressionism\francis-picabia_guillaume-apollinaire-in-1913.jpg,Expressionism,francis-picabia_guillaume-apollinaire-in-1913.jpg,The dark colors give this piece a dark feeling. There are no grays only black and white making it feel hard and intense. The dark around the eyes of the subject are dark and sad.,sadness
data\raw\wikiart\Post_Impressionism\maxime-maufra_evening-at-the-sea-1909.jpg,Post_Impressionism\maxime-maufra_evening-at-the-sea-1909.jpg,Post_Impressionism,maxime-maufra_evening-at-the-sea-1909.jpg,This looks like an image of the beach of a picture I took on my cellphone.,contentment
data\raw\wikiart\Art_Nouveau_Modern\leon-bakst_leonid-massine.jpg,Art_Nouveau_Modern\leon-bakst_leonid-massine.jpg,Art_Nouveau_Modern,leon-bakst_leonid-massine.jpg,A fairly simplistic sketch of a man/boy who looks happy and content.,contentment
data\raw\wikiart\Abstract_Expressionism\howard-mehring_black-1963.jpg,Abstract_Expressionism\howard-mehring_black-1963.jpg,Abstract_Expressionism,howard-mehring_black-1963.jpg,there is nothing interesting to look at its very boring,something else
data\raw\wikiart\Rococo\francisco-bayeu-y-subias_the-eternal-father-1791.jpg,Rococo\francisco-bayeu-y-subias_the-eternal-father-1791.jpg,Rococo,francisco-bayeu-y-subias_the-eternal-father-1791.jpg,Gateway opening up to Heaven.  Guardian angels as escorts to the light.  Ascension,excitement
data\raw\wikiart\Realism\nikolai-ge_portrait-of-adam-olsufyev.jpg,Realism\nikolai-ge_portrait-of-adam-olsufyev.jpg,Realism,nikolai-ge_portrait-of-adam-olsufyev.jpg,"The dark, bold colors of the painting make me feel proud of the man.",contentment
data\raw\wikiart\Impressionism\irma-stern_arab-1939.jpg,Impressionism\irma-stern_arab-1939.jpg,Impressionism,irma-stern_arab-1939.jpg,he looks like is old and tired and alone,sadness
data\raw\wikiart\Contemporary_Realism\neil-welliver_seated-figure-claudia-1969.jpg,Contemporary_Realism\neil-welliver_seated-figure-claudia-1969.jpg,Contemporary_Realism,neil-welliver_seated-figure-claudia-1969.jpg,It looks like she's enjoying a bath in the river.,amusement
data\raw\wikiart\Expressionism\wassily-kandinsky_lady-in-moscow-1912.jpg,Expressionism\wassily-kandinsky_lady-in-moscow-1912.jpg,Expressionism,wassily-kandinsky_lady-in-moscow-1912.jpg,Wondering what is that black object randomly floating over the sky,fear
data\raw\wikiart\Expressionism\konstantinos-parthenis_agia-sofia.jpg,Expressionism\konstantinos-parthenis_agia-sofia.jpg,Expressionism,konstantinos-parthenis_agia-sofia.jpg,"While not the clearest work, the visuals of a seemingly embossed pair of angels rising into the heavens are quite awe-striking, the lack of definition on the angels compared to the earth below them helps them feel floaty and gives them a feeling of separation and grandness as they look down upon the mortals below them.",awe
data\raw\wikiart\Post_Impressionism\vincent-van-gogh_view-of-the-church-of-saint-paul-de-mausole-1889.jpg,Post_Impressionism\vincent-van-gogh_view-of-the-church-of-saint-paul-de-mausole-1889.jpg,Post_Impressionism,vincent-van-gogh_view-of-the-church-of-saint-paul-de-mausole-1889.jpg,"They yellow tree stands out and catches your eye against the blue roof tops and blue buildings.  Very relaxing colors when used together throughout the entire painting, from the straw stack to the ground in the front.",contentment
data\raw\wikiart\Expressionism\pablo-picasso_woman-with-a-fan-1905.jpg,Expressionism\pablo-picasso_woman-with-a-fan-1905.jpg,Expressionism,pablo-picasso_woman-with-a-fan-1905.jpg,"This makes me feel uneasy, she seams unnatural and possessed.",something else
data\raw\wikiart\Romanticism\edwin-henry-landseer_queen-victoria-on-horseback.jpg,Romanticism\edwin-henry-landseer_queen-victoria-on-horseback.jpg,Romanticism,edwin-henry-landseer_queen-victoria-on-horseback.jpg,I find the color of the sky to be very calming,contentment
data\raw\wikiart\Cubism\stanley-pinker_a-self-portrait-as-a-cactus-in-search-of-a-new-muse.jpg,Cubism\stanley-pinker_a-self-portrait-as-a-cactus-in-search-of-a-new-muse.jpg,Cubism,stanley-pinker_a-self-portrait-as-a-cactus-in-search-of-a-new-muse.jpg,"it looks like a very angry woman in the foreground, but the rest of the painting seems playful.",fear
data\raw\wikiart\Ukiyo_e\utagawa-kuniyoshi_the-actor-13.jpg,Ukiyo_e\utagawa-kuniyoshi_the-actor-13.jpg,Ukiyo_e,utagawa-kuniyoshi_the-actor-13.jpg,The man observing the turtle as he is reading a scroll and sitting for a meal is amusing.,amusement
data\raw\wikiart\Expressionism\ernst-ludwig-kirchner_mountain-atelier.jpg,Expressionism\ernst-ludwig-kirchner_mountain-atelier.jpg,Expressionism,ernst-ludwig-kirchner_mountain-atelier.jpg,The fun colors and wacky environment create feelings of amusement.,amusement
data\raw\wikiart\Pop_Art\robert-indiana_the-book-of-love-11-1996.jpg,Pop_Art\robert-indiana_the-book-of-love-11-1996.jpg,Pop_Art,robert-indiana_the-book-of-love-11-1996.jpg,"I am bored with this artwork, the block-y letters of the word 'love' along with the glaring and clashing colors around it.  It doesn't make me think nor make me feel any true way other than, no feeling.  If I saw this even as a graffiti art on a wall I would shrug and keep walking.",something else
data\raw\wikiart\Abstract_Expressionism\al-held_untitled-1955.jpg,Abstract_Expressionism\al-held_untitled-1955.jpg,Abstract_Expressionism,al-held_untitled-1955.jpg,i feel nothing from this image,something else
data\raw\wikiart\Minimalism\frank-stella_telluride-1970.jpg,Minimalism\frank-stella_telluride-1970.jpg,Minimalism,frank-stella_telluride-1970.jpg,"I don't like tghis kind of simmetric things, makes me feel tired",disgust
data\raw\wikiart\New_Realism\john-french-sloan_rocks-weeds-and-sea-1917.jpg,New_Realism\john-french-sloan_rocks-weeds-and-sea-1917.jpg,New_Realism,john-french-sloan_rocks-weeds-and-sea-1917.jpg,It is relaxing and peaceful and I can imagine the water lapping the shore.,contentment
data\raw\wikiart\Realism\henri-fantin-latour_wildflowers-1879.jpg,Realism\henri-fantin-latour_wildflowers-1879.jpg,Realism,henri-fantin-latour_wildflowers-1879.jpg,"The yellow flowers have an affect on my mood, filling me with contentment.",contentment
data\raw\wikiart\Impressionism\camille-pissarro_the-effect-of-snow-at-montfoucault-1891.jpg,Impressionism\camille-pissarro_the-effect-of-snow-at-montfoucault-1891.jpg,Impressionism,camille-pissarro_the-effect-of-snow-at-montfoucault-1891.jpg,the snow looks like it could be a Christmas card,amusement
data\raw\wikiart\Expressionism\walter-battiss_trees.jpg,Expressionism\walter-battiss_trees.jpg,Expressionism,walter-battiss_trees.jpg,"Fun, creative, happy painting of colorful little trees or mushrooms!",contentment
data\raw\wikiart\Pointillism\georges-seurat_view-of-fort-samson-1885.jpg,Pointillism\georges-seurat_view-of-fort-samson-1885.jpg,Pointillism,georges-seurat_view-of-fort-samson-1885.jpg,"It's a calming scene, it makes me think I am near the sea.",contentment
data\raw\wikiart\Symbolism\gustav-klimt_lady-with-cape-and-hat-1898.jpg,Symbolism\gustav-klimt_lady-with-cape-and-hat-1898.jpg,Symbolism,gustav-klimt_lady-with-cape-and-hat-1898.jpg,A pale face floating in mid of dark mist looks scary.,fear
data\raw\wikiart\Color_Field_Painting\ron-gorchov_entrance-1972.jpg,Color_Field_Painting\ron-gorchov_entrance-1972.jpg,Color_Field_Painting,ron-gorchov_entrance-1972.jpg,The depth here makes it looks like you're in a different dimension.,awe
data\raw\wikiart\Romanticism\arthur-hughes_asleep-in-the-woods.jpg,Romanticism\arthur-hughes_asleep-in-the-woods.jpg,Romanticism,arthur-hughes_asleep-in-the-woods.jpg,the colours are truly beautiful and I love the shade and shadows coming through on the forest floor. The woman seems really calm and peaceful with her eyes closed against the tree.,awe
data\raw\wikiart\Color_Field_Painting\gene-davis_untitled-1979(2).jpg,Color_Field_Painting\gene-davis_untitled-1979(2).jpg,Color_Field_Painting,gene-davis_untitled-1979(2).jpg,"Vague, mysterious view of the artists' surroundings in a garden.",something else
data\raw\wikiart\Post_Impressionism\abraham-manievich_moscow-iii.jpg,Post_Impressionism\abraham-manievich_moscow-iii.jpg,Post_Impressionism,abraham-manievich_moscow-iii.jpg,The angles and the color give the painting a lot of energy.,excitement
data\raw\wikiart\Color_Field_Painting\ad-reinhardt_abstract-painting-blue-1953.jpg,Color_Field_Painting\ad-reinhardt_abstract-painting-blue-1953.jpg,Color_Field_Painting,ad-reinhardt_abstract-painting-blue-1953.jpg,I am content to engage with the one main color.,contentment
data\raw\wikiart\Realism\camille-pissarro_jacob-coin-de-village.jpg,Realism\camille-pissarro_jacob-coin-de-village.jpg,Realism,camille-pissarro_jacob-coin-de-village.jpg,The village and people in it looks serene and pretty.,contentment
data\raw\wikiart\Romanticism\ivan-aivazovsky_surf-1893.jpg,Romanticism\ivan-aivazovsky_surf-1893.jpg,Romanticism,ivan-aivazovsky_surf-1893.jpg,"This looks like a decent day at the ocean beaches, not too stormy but very interesting waves.",contentment
data\raw\wikiart\Ukiyo_e\katsushika-hokusai_three-women-and-two-children.jpg,Ukiyo_e\katsushika-hokusai_three-women-and-two-children.jpg,Ukiyo_e,katsushika-hokusai_three-women-and-two-children.jpg,The Asian women look hard at work and determined.,something else
data\raw\wikiart\Realism\vasily-polenov_white-horse-normandy-1874.jpg,Realism\vasily-polenov_white-horse-normandy-1874.jpg,Realism,vasily-polenov_white-horse-normandy-1874.jpg,"The horse's stomach looks bloated, as though it is sick.",sadness
data\raw\wikiart\Northern_Renaissance\hieronymus-bosch_the-garden-of-earthly-delights-1516-7.jpg,Northern_Renaissance\hieronymus-bosch_the-garden-of-earthly-delights-1516-7.jpg,Northern_Renaissance,hieronymus-bosch_the-garden-of-earthly-delights-1516-7.jpg,this looks like a fantasy setting form the unicorns displayed,contentment
data\raw\wikiart\Fauvism\milton-avery_figure-by-pool-1945.jpg,Fauvism\milton-avery_figure-by-pool-1945.jpg,Fauvism,milton-avery_figure-by-pool-1945.jpg,sitting along the banks of the green lake on the pibk rocks,contentment
data\raw\wikiart\Romanticism\william-turner_hero-and-leander-s-farewell.jpg,Romanticism\william-turner_hero-and-leander-s-farewell.jpg,Romanticism,william-turner_hero-and-leander-s-farewell.jpg,"Neither land nor water seem quite real hear, shrouded in orange mists like a fever dream",fear
data\raw\wikiart\Color_Field_Painting\larry-zox_fowey-light-1974.jpg,Color_Field_Painting\larry-zox_fowey-light-1974.jpg,Color_Field_Painting,larry-zox_fowey-light-1974.jpg,I like the coloring of white and simpleness of how its drawn on. It makes me thing of being content and at peace.,contentment
data\raw\wikiart\Realism\klavdy-lebedev_portrait-of-boy.jpg,Realism\klavdy-lebedev_portrait-of-boy.jpg,Realism,klavdy-lebedev_portrait-of-boy.jpg,"This is a young boy or possibly a girl and, while the fur on the jacket indicates masculinity, the facial expression and untamped blond hair shows a combination of bewilderment and willingness to flaunt convention if necessary.",sadness
data\raw\wikiart\Art_Nouveau_Modern\raphael-kirchner_nude-drawings-2.jpg,Art_Nouveau_Modern\raphael-kirchner_nude-drawings-2.jpg,Art_Nouveau_Modern,raphael-kirchner_nude-drawings-2.jpg,The pink flower the woman holds carefully is almost as beautiful as she is.,awe
data\raw\wikiart\Realism\ilya-repin_evening-party-1881.jpg,Realism\ilya-repin_evening-party-1881.jpg,Realism,ilya-repin_evening-party-1881.jpg,The large number of people being packed into this room give the painting a sense of urgency,excitement
data\raw\wikiart\Impressionism\eugene-boudin_entrance-to-the-harbor-1889.jpg,Impressionism\eugene-boudin_entrance-to-the-harbor-1889.jpg,Impressionism,eugene-boudin_entrance-to-the-harbor-1889.jpg,I love how the smoke even has it's own reflection in the water,contentment
data\raw\wikiart\Baroque\diego-velazquez_aesop-1640.jpg,Baroque\diego-velazquez_aesop-1640.jpg,Baroque,diego-velazquez_aesop-1640.jpg,The person appears to be uncomfortable standing still with a kink in the neck.,sadness
data\raw\wikiart\Romanticism\henryk-siemiradzki_landscape.jpg,Romanticism\henryk-siemiradzki_landscape.jpg,Romanticism,henryk-siemiradzki_landscape.jpg,It's a simple black and white picture but the  field is calm,contentment
data\raw\wikiart\Naive_Art_Primitivism\raoul-dufy_the-surrender-of-the-frigate-1934.jpg,Naive_Art_Primitivism\raoul-dufy_the-surrender-of-the-frigate-1934.jpg,Naive_Art_Primitivism,raoul-dufy_the-surrender-of-the-frigate-1934.jpg,The corwded London scene seems content on waiting for a nice event,contentment
data\raw\wikiart\Color_Field_Painting\morris-louis_broad-turning-1958.jpg,Color_Field_Painting\morris-louis_broad-turning-1958.jpg,Color_Field_Painting,morris-louis_broad-turning-1958.jpg,The browns look like someone has smeared excrement on the wall,disgust
data\raw\wikiart\Post_Impressionism\paul-cezanne_flowers-in-an-olive-jar.jpg,Post_Impressionism\paul-cezanne_flowers-in-an-olive-jar.jpg,Post_Impressionism,paul-cezanne_flowers-in-an-olive-jar.jpg,"nice use of colors, altho brighter would be nicer, but still implies peace and happiness",contentment
data\raw\wikiart\Post_Impressionism\martiros-saryan_wildflowers-1910.jpg,Post_Impressionism\martiros-saryan_wildflowers-1910.jpg,Post_Impressionism,martiros-saryan_wildflowers-1910.jpg,The flowers are really pretty. I particularly like the blue ones.,contentment
data\raw\wikiart\Post_Impressionism\vincent-van-gogh_fishing-boats-at-sea-1888-1(1).jpg,Post_Impressionism\vincent-van-gogh_fishing-boats-at-sea-1888-1(1).jpg,Post_Impressionism,vincent-van-gogh_fishing-boats-at-sea-1888-1(1).jpg,The blue waves look very choppy and dangerous for the boats.,fear
