full_path,relative_path,style,filename,caption,emotion
data\raw\wikiart\Baroque\joseph-wright_portrait-of-mrs-catherine-swindell-1772.jpg,Baroque\joseph-wright_portrait-of-mrs-catherine-swindell-1772.jpg,Baroque,joseph-wright_portrait-of-mrs-catherine-swindell-1772.jpg,She is looking like a hot date for her time anyways and plus she is showing cleavage. YES!!!!,excitement
data\raw\wikiart\Baroque\joseph-wright_mrs-samuel-crompton.jpg,Baroque\joseph-wright_mrs-samuel-crompton.jpg,Baroque,joseph-wright_mrs-samuel-crompton.jpg,The woman in this photo is holmly and contented,something else
data\raw\wikiart\Baroque\rembrandt_old-beggar-woman-with-a-gourd-1629.jpg,Baroque\rembrandt_old-beggar-woman-with-a-gourd-1629.jpg,Baroque,rembrandt_old-beggar-woman-with-a-gourd-1629.jpg,The black and white colors are gloomy. The lady is hunched over so it seems she is old and worn which makes me sad.,sadness
data\raw\wikiart\Romanticism\camille-corot_agostina-1866.jpg,Romanticism\camille-corot_agostina-1866.jpg,Romanticism,camille-corot_agostina-1866.jpg,"Intrigued. Before the age of Photography, this looks like a painting of someone standing in front of an artist's studio backdrop, not an actual outdoor scene, which makes you focus even more on the face and clothes of the subject, and wonder who is the model, and where and when was she posing?",something else
data\raw\wikiart\Realism\ivan-kramskoy_portrait-of-the-sculptor-mark-antokolsky-1876.jpg,Realism\ivan-kramskoy_portrait-of-the-sculptor-mark-antokolsky-1876.jpg,Realism,ivan-kramskoy_portrait-of-the-sculptor-mark-antokolsky-1876.jpg,"The slight red in the person's eyes which blends into the redness of the background and the way the person's face is relaxed but also of a certain stoic, thoughtfully solemn presence creates a sort of intriguingly sad presence.",sadness
data\raw\wikiart\Impressionism\odilon-redon_peyrelebade-landscape-1880.jpg,Impressionism\odilon-redon_peyrelebade-landscape-1880.jpg,Impressionism,odilon-redon_peyrelebade-landscape-1880.jpg,the little dark hair girl is all alone in the woods and the nearest building looks very far away.,fear
data\raw\wikiart\Impressionism\alfred-sisley_the-washerwomen-of-moret-1887.jpg,Impressionism\alfred-sisley_the-washerwomen-of-moret-1887.jpg,Impressionism,alfred-sisley_the-washerwomen-of-moret-1887.jpg,The waves on the beach makes me think of summer and being able to play in the water.,excitement
data\raw\wikiart\Abstract_Expressionism\sam-francis_untitled-1988.jpg,Abstract_Expressionism\sam-francis_untitled-1988.jpg,Abstract_Expressionism,sam-francis_untitled-1988.jpg,The random splotches of paint look weird and unappealing to me.,something else
data\raw\wikiart\Realism\volodymyr-orlovsky_evening-seashore-1874.jpg,Realism\volodymyr-orlovsky_evening-seashore-1874.jpg,Realism,volodymyr-orlovsky_evening-seashore-1874.jpg,The boats look like giant crippled insects.,awe
data\raw\wikiart\Early_Renaissance\benozzo-gozzoli_view-of-the-main-apsidal-chapel-1452-1.jpg,Early_Renaissance\benozzo-gozzoli_view-of-the-main-apsidal-chapel-1452-1.jpg,Early_Renaissance,benozzo-gozzoli_view-of-the-main-apsidal-chapel-1452-1.jpg,The art work and architecture is amazing.,awe
data\raw\wikiart\Impressionism\mary-cassatt_master-robert-kelso-cassatt.jpg,Impressionism\mary-cassatt_master-robert-kelso-cassatt.jpg,Impressionism,mary-cassatt_master-robert-kelso-cassatt.jpg,The boy looks like that of a pilgrim. That collar design is archaic.,something else
data\raw\wikiart\Romanticism\andrei-ryabushkin_red-house.jpg,Romanticism\andrei-ryabushkin_red-house.jpg,Romanticism,andrei-ryabushkin_red-house.jpg,the red on the wall is perfect,excitement
data\raw\wikiart\Impressionism\roger-fry_nina-hamnett-1917.jpg,Impressionism\roger-fry_nina-hamnett-1917.jpg,Impressionism,roger-fry_nina-hamnett-1917.jpg,I feel like I'm in a conversation with a few close friends and we're all letting each other speak.,contentment
data\raw\wikiart\Romanticism\gustave-dore_the-gluttons-ciacco(1).jpg,Romanticism\gustave-dore_the-gluttons-ciacco(1).jpg,Romanticism,gustave-dore_the-gluttons-ciacco(1).jpg,it looks like all of these people are sick or dying and thats scary,fear
data\raw\wikiart\Romanticism\alfred-stevens_the-japanese-parisian-1872.jpg,Romanticism\alfred-stevens_the-japanese-parisian-1872.jpg,Romanticism,alfred-stevens_the-japanese-parisian-1872.jpg,"The subject has details and is delicate, the colors are elegant but not dramatic.",awe
data\raw\wikiart\Impressionism\camille-pissarro_the-road-to-versailles-at-louveciennes-1870.jpg,Impressionism\camille-pissarro_the-road-to-versailles-at-louveciennes-1870.jpg,Impressionism,camille-pissarro_the-road-to-versailles-at-louveciennes-1870.jpg,I like the serene imagery and I think the setting looks peaceful.,contentment
data\raw\wikiart\Expressionism\georges-braque_glass-pitcher-and-lemons-1942.jpg,Expressionism\georges-braque_glass-pitcher-and-lemons-1942.jpg,Expressionism,georges-braque_glass-pitcher-and-lemons-1942.jpg,I dont like the colors and the eggs look like they are running off the table.,disgust
data\raw\wikiart\Post_Impressionism\augustus-john_two-disciples-1911.jpg,Post_Impressionism\augustus-john_two-disciples-1911.jpg,Post_Impressionism,augustus-john_two-disciples-1911.jpg,The facial expressions make it seem like the man is sacrificing the woman.,sadness
data\raw\wikiart\Realism\charles-francois-daubigny_the-river-seine-at-mantes.jpg,Realism\charles-francois-daubigny_the-river-seine-at-mantes.jpg,Realism,charles-francois-daubigny_the-river-seine-at-mantes.jpg,This scene reminds me of a young woman taking a leisurely stroll along the bank of a river.,contentment
data\raw\wikiart\Impressionism\camille-pissarro_landscape-at-valhermeil-1878.jpg,Impressionism\camille-pissarro_landscape-at-valhermeil-1878.jpg,Impressionism,camille-pissarro_landscape-at-valhermeil-1878.jpg,The green in the painting makes the landscape look very peaceful,contentment
data\raw\wikiart\Northern_Renaissance\hans-memling_deposition-left-wing-of-a-diptych-1490.jpg,Northern_Renaissance\hans-memling_deposition-left-wing-of-a-diptych-1490.jpg,Northern_Renaissance,hans-memling_deposition-left-wing-of-a-diptych-1490.jpg,The expressions of the people and the obvious death of the main subject convey a mournfulness.,sadness
data\raw\wikiart\Impressionism\claude-monet_portrait-of-pere-paul.jpg,Impressionism\claude-monet_portrait-of-pere-paul.jpg,Impressionism,claude-monet_portrait-of-pere-paul.jpg,Character in the paintings face has character.,contentment
data\raw\wikiart\Realism\odilon-redon_flowers-in-a-turquoise-vase.jpg,Realism\odilon-redon_flowers-in-a-turquoise-vase.jpg,Realism,odilon-redon_flowers-in-a-turquoise-vase.jpg,The blue vase is a perfect home for the variety of colored flowers in its control.,contentment
data\raw\wikiart\Symbolism\jan-toorop_female-employees-in-the-candle-factory-in-gouda-1905.jpg,Symbolism\jan-toorop_female-employees-in-the-candle-factory-in-gouda-1905.jpg,Symbolism,jan-toorop_female-employees-in-the-candle-factory-in-gouda-1905.jpg,"Slave labor at a factory. All women, during the industrial era where women slaves worked in factories. It makes me angry.",anger
data\raw\wikiart\Impressionism\theophrastos-triantafyllidis_governess-in-the-park.jpg,Impressionism\theophrastos-triantafyllidis_governess-in-the-park.jpg,Impressionism,theophrastos-triantafyllidis_governess-in-the-park.jpg,The color of the art is very dark and sinister.,fear
data\raw\wikiart\Impressionism\laszlo-mednyanszky_angler-1890.jpg,Impressionism\laszlo-mednyanszky_angler-1890.jpg,Impressionism,laszlo-mednyanszky_angler-1890.jpg,This picture feels lonely. The colors are somber and the reflection of the figure in the water accentuates that they are alone in this field.,sadness
data\raw\wikiart\Art_Nouveau_Modern\alphonse-mucha_soap-factory-of-bagnolet-1897.jpg,Art_Nouveau_Modern\alphonse-mucha_soap-factory-of-bagnolet-1897.jpg,Art_Nouveau_Modern,alphonse-mucha_soap-factory-of-bagnolet-1897.jpg,The style of her garments and earrings is very exciting. She has a lovely expression.,excitement
data\raw\wikiart\Synthetic_Cubism\pablo-picasso_partition-bottle-of-port-guitar-playing-cards-1917.jpg,Synthetic_Cubism\pablo-picasso_partition-bottle-of-port-guitar-playing-cards-1917.jpg,Synthetic_Cubism,pablo-picasso_partition-bottle-of-port-guitar-playing-cards-1917.jpg,Disorganization created in this artwork is funny. The items are laughing because they have no room.,amusement
data\raw\wikiart\Expressionism\edvard-munch_bathing-man-1918.jpg,Expressionism\edvard-munch_bathing-man-1918.jpg,Expressionism,edvard-munch_bathing-man-1918.jpg,The man isn't wearing enough clothing and the black lines are too thick.,disgust
data\raw\wikiart\Northern_Renaissance\jean-hey_the-moulins-triptych-detail-1.jpg,Northern_Renaissance\jean-hey_the-moulins-triptych-detail-1.jpg,Northern_Renaissance,jean-hey_the-moulins-triptych-detail-1.jpg,the expression on the face is very peaceful. the colours are muted and calm,contentment
data\raw\wikiart\Early_Renaissance\donatello_zuccone-statue-of-the-prophet-habakkuk-1425.jpg,Early_Renaissance\donatello_zuccone-statue-of-the-prophet-habakkuk-1425.jpg,Early_Renaissance,donatello_zuccone-statue-of-the-prophet-habakkuk-1425.jpg,Reminds me of a gross old corpse.,fear
data\raw\wikiart\Rococo\benjamin-west_the-angel-of-the-lord-announcing-the-resurrection-1805.jpg,Rococo\benjamin-west_the-angel-of-the-lord-announcing-the-resurrection-1805.jpg,Rococo,benjamin-west_the-angel-of-the-lord-announcing-the-resurrection-1805.jpg,The angel has an epic and otherworldly feel.,awe
data\raw\wikiart\Realism\camille-corot_the-beach-at-dunkirk-1857.jpg,Realism\camille-corot_the-beach-at-dunkirk-1857.jpg,Realism,camille-corot_the-beach-at-dunkirk-1857.jpg,"The woman in the landscape is alone, but the scene seems peaceful and content.",contentment
data\raw\wikiart\Impressionism\giovanni-boldini_the-pianist-a-rey-colaco.jpg,Impressionism\giovanni-boldini_the-pianist-a-rey-colaco.jpg,Impressionism,giovanni-boldini_the-pianist-a-rey-colaco.jpg,shows a man who is putting his soul into playing the piano,excitement
data\raw\wikiart\Romanticism\orest-kiprensky_self-portrait-1828.jpg,Romanticism\orest-kiprensky_self-portrait-1828.jpg,Romanticism,orest-kiprensky_self-portrait-1828.jpg,The man looks very intelligent and content,contentment
data\raw\wikiart\Naive_Art_Primitivism\marc-chagall_king-david-1973.jpg,Naive_Art_Primitivism\marc-chagall_king-david-1973.jpg,Naive_Art_Primitivism,marc-chagall_king-david-1973.jpg,"Looks biblical, the man looks like a King and that he is holding something religious and important.",awe
data\raw\wikiart\Realism\alexey-venetsianov_a-boy-in-a-red-shirt.jpg,Realism\alexey-venetsianov_a-boy-in-a-red-shirt.jpg,Realism,alexey-venetsianov_a-boy-in-a-red-shirt.jpg,The little boy only has two left.,sadness
data\raw\wikiart\Northern_Renaissance\albrecht-durer_lectern-with-books.jpg,Northern_Renaissance\albrecht-durer_lectern-with-books.jpg,Northern_Renaissance,albrecht-durer_lectern-with-books.jpg,a short bench with an open book has a oval box and binded book beneeth it,contentment
data\raw\wikiart\Romanticism\franz-xaver-winterhalter_albert-edward-prince-of-wales-1846.jpg,Romanticism\franz-xaver-winterhalter_albert-edward-prince-of-wales-1846.jpg,Romanticism,franz-xaver-winterhalter_albert-edward-prince-of-wales-1846.jpg,I love the confidence painted on the young boy. He looks like a young christopher columbus with the bright colours in the background shading.,excitement
data\raw\wikiart\Art_Nouveau_Modern\raphael-kirchner_street-flowers-1899-3.jpg,Art_Nouveau_Modern\raphael-kirchner_street-flowers-1899-3.jpg,Art_Nouveau_Modern,raphael-kirchner_street-flowers-1899-3.jpg,The continuous lines in the woman's hair and body add soft curves to the image.,contentment
data\raw\wikiart\Symbolism\odilon-redon_rodolphe-bresdin-1865.jpg,Symbolism\odilon-redon_rodolphe-bresdin-1865.jpg,Symbolism,odilon-redon_rodolphe-bresdin-1865.jpg,"The old man looks like a saint in prayer, his noble head bent and a look of deep thoughtfulness.  His white beard shows his age and lends dignity to his portrait. He looks like an ascetic, mystic, or great scholar lost in thought, his features strong and sculpted.",awe
data\raw\wikiart\Baroque\diego-velazquez_philip-iv-king-of-spain-1644.jpg,Baroque\diego-velazquez_philip-iv-king-of-spain-1644.jpg,Baroque,diego-velazquez_philip-iv-king-of-spain-1644.jpg,Very realistic and the red on his clothing sticks out a lot.,awe
data\raw\wikiart\Impressionism\john-henry-twachtman_upland-pastures.jpg,Impressionism\john-henry-twachtman_upland-pastures.jpg,Impressionism,john-henry-twachtman_upland-pastures.jpg,The grass seems to cover the entire scene like a soft blanket.,contentment
data\raw\wikiart\Art_Nouveau_Modern\konstantin-korovin_polonaise-1934.jpg,Art_Nouveau_Modern\konstantin-korovin_polonaise-1934.jpg,Art_Nouveau_Modern,konstantin-korovin_polonaise-1934.jpg,"The crisp , clean lines in this drawing are pleasing to the eye.",awe
data\raw\wikiart\Impressionism\claude-monet_gondola-in-venice.jpg,Impressionism\claude-monet_gondola-in-venice.jpg,Impressionism,claude-monet_gondola-in-venice.jpg,I find it great because of the black and purple colors that are matching together perfectly.,contentment
data\raw\wikiart\Romanticism\sir-lawrence-alma-tadema_loves-votaries-1891.jpg,Romanticism\sir-lawrence-alma-tadema_loves-votaries-1891.jpg,Romanticism,sir-lawrence-alma-tadema_loves-votaries-1891.jpg,The women look very relaxed as they lay on blankets. The colors are warm making it feel like the sun is shining down on them.,awe
data\raw\wikiart\Impressionism\alfred-sisley_moret-sur-loing-1888-1.jpg,Impressionism\alfred-sisley_moret-sur-loing-1888-1.jpg,Impressionism,alfred-sisley_moret-sur-loing-1888-1.jpg,"A good paint but a bit lack of life, so not for me.",something else
data\raw\wikiart\Symbolism\gustave-moreau_salome-dancing.jpg,Symbolism\gustave-moreau_salome-dancing.jpg,Symbolism,gustave-moreau_salome-dancing.jpg,This woman looks like she just assumed her Queen status and is taking her first walk through the quiet halls of her castle. The use of gold depicts her status,excitement
data\raw\wikiart\Realism\martiros-saryan_spring-sun.jpg,Realism\martiros-saryan_spring-sun.jpg,Realism,martiros-saryan_spring-sun.jpg,"I love how bright the colors are, the buildings look like they are getting full sun.",contentment
data\raw\wikiart\Symbolism\nicholas-roerich_tervus.jpg,Symbolism\nicholas-roerich_tervus.jpg,Symbolism,nicholas-roerich_tervus.jpg,it sort of looks like a transformer faceplanted  in the side of the mountain.,amusement
data\raw\wikiart\Symbolism\mikalojus-ciurlionis_funeral-symphony-ii-1903.jpg,Symbolism\mikalojus-ciurlionis_funeral-symphony-ii-1903.jpg,Symbolism,mikalojus-ciurlionis_funeral-symphony-ii-1903.jpg,I feel ambiguous; I like the colors and shades of blue against the bright sun but it seems these people are carrying a casket and it's a sad scene.,something else
data\raw\wikiart\Expressionism\amedeo-modigliani_antonia-1915.jpg,Expressionism\amedeo-modigliani_antonia-1915.jpg,Expressionism,amedeo-modigliani_antonia-1915.jpg,"This painting makes me feel curiosity. I wonder why the artist made some of the choices she/he made such as an oversized, cartoonish hand, and a face and neck that appear to be dirty or cracked. I wonder about who the subject of the painting is and what her story is. Her lips are two different colors, her hair is lopsided, and her eyes don't have irises or pupils.",something else
data\raw\wikiart\Baroque\judith-leyster_girl-with-a-straw-hat.jpg,Baroque\judith-leyster_girl-with-a-straw-hat.jpg,Baroque,judith-leyster_girl-with-a-straw-hat.jpg,I love the peace and tranquility expressed by the female in this painting.,contentment
data\raw\wikiart\Impressionism\salvador-dali_port-alguer-1.jpg,Impressionism\salvador-dali_port-alguer-1.jpg,Impressionism,salvador-dali_port-alguer-1.jpg,This piece is confusing as I can't tell if the green at the bottom is forestry or water.,something else
data\raw\wikiart\Impressionism\claude-monet_self-portrait-1917.jpg,Impressionism\claude-monet_self-portrait-1917.jpg,Impressionism,claude-monet_self-portrait-1917.jpg,"It's too muddy,and indistinct to look like much.A dull study of a man's face.",something else
data\raw\wikiart\Impressionism\pierre-auguste-renoir_girl-and-cat-1882.jpg,Impressionism\pierre-auguste-renoir_girl-and-cat-1882.jpg,Impressionism,pierre-auguste-renoir_girl-and-cat-1882.jpg,"CATS!  There's a cat.  I am therefore happy.  I do question, however, if he should be eating the tree that he's about to chomp upon.",contentment
data\raw\wikiart\Impressionism\childe-hassam_seascape.jpg,Impressionism\childe-hassam_seascape.jpg,Impressionism,childe-hassam_seascape.jpg,You can almost hear the waves crashing against the rocks,contentment
data\raw\wikiart\Impressionism\gustave-caillebotte_nasturtiums-1.jpg,Impressionism\gustave-caillebotte_nasturtiums-1.jpg,Impressionism,gustave-caillebotte_nasturtiums-1.jpg,The ivy is dotted with bright red flowers,contentment
data\raw\wikiart\Realism\winslow-homer_the-life-line.jpg,Realism\winslow-homer_the-life-line.jpg,Realism,winslow-homer_the-life-line.jpg,The wave are violent and dark and a man who appears unconscious is being rescued from the dramatic and fearsome scene.,fear
data\raw\wikiart\Impressionism\konstantin-korovin_paris-1906.jpg,Impressionism\konstantin-korovin_paris-1906.jpg,Impressionism,konstantin-korovin_paris-1906.jpg,The buildings look washed out and it's difficult to tell what is going on.,disgust
data\raw\wikiart\Symbolism\konstantin-somov_exlibris-of-o-preobrazenskiy.jpg,Symbolism\konstantin-somov_exlibris-of-o-preobrazenskiy.jpg,Symbolism,konstantin-somov_exlibris-of-o-preobrazenskiy.jpg,I wish I knew what the writing meant here.,something else
data\raw\wikiart\Cubism\andrã©-lhote_le-judgment-de-paris-1927.jpg,Cubism\andrã©-lhote_le-judgment-de-paris-1927.jpg,Cubism,andrã©-lhote_le-judgment-de-paris-1927.jpg,The two well dressed people on the right shows disgust of the half naked natives,disgust
data\raw\wikiart\Impressionism\camille-pissarro_weeders-1882.jpg,Impressionism\camille-pissarro_weeders-1882.jpg,Impressionism,camille-pissarro_weeders-1882.jpg,the people working in this field do not appear to be happy,anger
data\raw\wikiart\Impressionism\ion-andreescu_portrait-of-a-girl.jpg,Impressionism\ion-andreescu_portrait-of-a-girl.jpg,Impressionism,ion-andreescu_portrait-of-a-girl.jpg,"She appears to be collecting herself to emerge into society, prepared for all that shall greet her.",contentment
data\raw\wikiart\Expressionism\dimitris-mytaras_reclining-figure.jpg,Expressionism\dimitris-mytaras_reclining-figure.jpg,Expressionism,dimitris-mytaras_reclining-figure.jpg,the psychic is looking into the crystal ball,awe
data\raw\wikiart\Expressionism\martiros-saryan_in-the-springtime.jpg,Expressionism\martiros-saryan_in-the-springtime.jpg,Expressionism,martiros-saryan_in-the-springtime.jpg,This is a beautiful set of colors. The peach building is a very pretty centerpiece and I love the rooster and the chickens. This would remind me of being back home in Europe as a kid and fills me with warmth.,contentment
data\raw\wikiart\Impressionism\pierre-auguste-renoir_still-life-with-melon-1882.jpg,Impressionism\pierre-auguste-renoir_still-life-with-melon-1882.jpg,Impressionism,pierre-auguste-renoir_still-life-with-melon-1882.jpg,I am feeling in awe over the details of the fruit that are laid out on the table here.,awe
data\raw\wikiart\Impressionism\nikolay-bogdanov-belsky_teacher-s-birthday-1.jpg,Impressionism\nikolay-bogdanov-belsky_teacher-s-birthday-1.jpg,Impressionism,nikolay-bogdanov-belsky_teacher-s-birthday-1.jpg,"The red scarves and red blush of the apples, food picnic setting and general aura are a happy and fun event.",amusement
data\raw\wikiart\Fauvism\august-macke_at-the-garden-table-1914.jpg,Fauvism\august-macke_at-the-garden-table-1914.jpg,Fauvism,august-macke_at-the-garden-table-1914.jpg,"All the vibrant colors, but on such faded shapes makes it feel like a hazy, cozy memory.",contentment
data\raw\wikiart\Realism\nicolae-vermont_portrait-of-a-man-1918.jpg,Realism\nicolae-vermont_portrait-of-a-man-1918.jpg,Realism,nicolae-vermont_portrait-of-a-man-1918.jpg,I'm sorry you feel that way about leaving your estate.,sadness
data\raw\wikiart\Naive_Art_Primitivism\marc-chagall_aaron-in-front-of-the-golden-candlestick-with-seven-branches-executed-as-prescribed-by-lord.jpg,Naive_Art_Primitivism\marc-chagall_aaron-in-front-of-the-golden-candlestick-with-seven-branches-executed-as-prescribed-by-lord.jpg,Naive_Art_Primitivism,marc-chagall_aaron-in-front-of-the-golden-candlestick-with-seven-branches-executed-as-prescribed-by-lord.jpg,The man’s face is lopsided and asymmetric.  The lines are coarse and rough.  The drawing has an overall gritty and unpleasant feel to it.,disgust
data\raw\wikiart\Post_Impressionism\maxime-maufra_the-descending-street-at-locronan-1906.jpg,Post_Impressionism\maxime-maufra_the-descending-street-at-locronan-1906.jpg,Post_Impressionism,maxime-maufra_the-descending-street-at-locronan-1906.jpg,This painting is peaceful as if I am out for a Sunday walk.,something else
data\raw\wikiart\Impressionism\jacek-malczewski_poisoned-well.jpg,Impressionism\jacek-malczewski_poisoned-well.jpg,Impressionism,jacek-malczewski_poisoned-well.jpg,The looks on the people's faces and the way they are sitting make me feel content.,contentment
data\raw\wikiart\Impressionism\rudolf-schweitzer-cumpana_threshold-in-arge-valley-1927.jpg,Impressionism\rudolf-schweitzer-cumpana_threshold-in-arge-valley-1927.jpg,Impressionism,rudolf-schweitzer-cumpana_threshold-in-arge-valley-1927.jpg,There is a holy cross in the window and the house looks well maintained.,contentment
data\raw\wikiart\Realism\pablo-picasso_bust-of-young-man.jpg,Realism\pablo-picasso_bust-of-young-man.jpg,Realism,pablo-picasso_bust-of-young-man.jpg,"He looks like he thinks a lot of himself, but his chest almost looks like a cow's skin.",amusement
data\raw\wikiart\Baroque\rembrandt_peasant-family-on-the-tramp-1652.jpg,Baroque\rembrandt_peasant-family-on-the-tramp-1652.jpg,Baroque,rembrandt_peasant-family-on-the-tramp-1652.jpg,"The sparse line drawing and on foot and barefoot travel depicts poverty, sadness and despair.",sadness
data\raw\wikiart\Expressionism\lucian-freud_blond-girl-night-portrait-1985.jpg,Expressionism\lucian-freud_blond-girl-night-portrait-1985.jpg,Expressionism,lucian-freud_blond-girl-night-portrait-1985.jpg,"the woman looks so unkempt, tired out, and dirty",disgust
data\raw\wikiart\Abstract_Expressionism\gene-davis_autumn-1955.jpg,Abstract_Expressionism\gene-davis_autumn-1955.jpg,Abstract_Expressionism,gene-davis_autumn-1955.jpg,This looks like it wants to be a face but comes short and ends up demonic. The colors offer no contrary narrative and it looks like mutilated pigs or cave drawings of war.,fear
data\raw\wikiart\Impressionism\claude-monet_camille-with-green-parasol.jpg,Impressionism\claude-monet_camille-with-green-parasol.jpg,Impressionism,claude-monet_camille-with-green-parasol.jpg,"The dress is beautiful, the way the colors blend in her dress and the foliage is awe inspiring.",amusement
data\raw\wikiart\Pointillism\henri-martin_banks-of-the-garonne.jpg,Pointillism\henri-martin_banks-of-the-garonne.jpg,Pointillism,henri-martin_banks-of-the-garonne.jpg,It's a group of people along a river looking like having a good time.,contentment
data\raw\wikiart\Romanticism\dante-gabriel-rossetti_the-women-s-window-1879.jpg,Romanticism\dante-gabriel-rossetti_the-women-s-window-1879.jpg,Romanticism,dante-gabriel-rossetti_the-women-s-window-1879.jpg,This picture cracks me up. The man obviously is supposed to be a woman and someone changed it.,amusement
data\raw\wikiart\Art_Nouveau_Modern\raphael-kirchner_girls-with-animals-1901.jpg,Art_Nouveau_Modern\raphael-kirchner_girls-with-animals-1901.jpg,Art_Nouveau_Modern,raphael-kirchner_girls-with-animals-1901.jpg,I love all of the different interactions with the various animals and birds. The one of the bunny is cute. It makes me want to be her.,contentment
data\raw\wikiart\Impressionism\camille-pissarro_kew-gardens-path-to-the-great-glasshouse-1892.jpg,Impressionism\camille-pissarro_kew-gardens-path-to-the-great-glasshouse-1892.jpg,Impressionism,camille-pissarro_kew-gardens-path-to-the-great-glasshouse-1892.jpg,The large field with flowers and people in a line remind me of a funeral.,sadness
data\raw\wikiart\Realism\ivan-shishkin_rocks-on-the-island-of-valaam-kukko-1859.jpg,Realism\ivan-shishkin_rocks-on-the-island-of-valaam-kukko-1859.jpg,Realism,ivan-shishkin_rocks-on-the-island-of-valaam-kukko-1859.jpg,I see hidden faces in the rocks that make me feel watched and threatened,fear
data\raw\wikiart\Impressionism\homer-watson_herding-sheep-1910.jpg,Impressionism\homer-watson_herding-sheep-1910.jpg,Impressionism,homer-watson_herding-sheep-1910.jpg,The sheppard is trying to get home before the coming storm,fear
data\raw\wikiart\Minimalism\alex-hay_yellow-time-2007.jpg,Minimalism\alex-hay_yellow-time-2007.jpg,Minimalism,alex-hay_yellow-time-2007.jpg,I have no emotions for this picture. It is just a piece of wood and I feel nothing for it.,something else
data\raw\wikiart\Art_Nouveau_Modern\egon-schiele_girl-in-a-blue-apron-1912.jpg,Art_Nouveau_Modern\egon-schiele_girl-in-a-blue-apron-1912.jpg,Art_Nouveau_Modern,egon-schiele_girl-in-a-blue-apron-1912.jpg,This image looks unfinished and the hands look absolutely terrifying.,something else
data\raw\wikiart\Post_Impressionism\irma-stern_portrait-of-a-pondo-woman-1929.jpg,Post_Impressionism\irma-stern_portrait-of-a-pondo-woman-1929.jpg,Post_Impressionism,irma-stern_portrait-of-a-pondo-woman-1929.jpg,The proportions of the face are really well done,awe
data\raw\wikiart\Color_Field_Painting\maurice-esteve_iounpas-1985-1.jpg,Color_Field_Painting\maurice-esteve_iounpas-1985-1.jpg,Color_Field_Painting,maurice-esteve_iounpas-1985-1.jpg,The colors and shapes are bright and playfully placed.,excitement
data\raw\wikiart\Rococo\antoine-pesne_luise-ulrike-von-preu-en.jpg,Rococo\antoine-pesne_luise-ulrike-von-preu-en.jpg,Rococo,antoine-pesne_luise-ulrike-von-preu-en.jpg,dressed to impress,amusement
data\raw\wikiart\Naive_Art_Primitivism\fred-yates_moored-boats-penzance.jpg,Naive_Art_Primitivism\fred-yates_moored-boats-penzance.jpg,Naive_Art_Primitivism,fred-yates_moored-boats-penzance.jpg,Gives me joy seeing a nice summer day,excitement
data\raw\wikiart\Expressionism\kathe-kollwitz_not_detected_235973.jpg,Expressionism\kathe-kollwitz_not_detected_235973.jpg,Expressionism,kathe-kollwitz_not_detected_235973.jpg,The expressions and facial structure of the background subjects appears like a field of skeletons lamenting over a death.,sadness
data\raw\wikiart\Post_Impressionism\raoul-dufy_pier-of-le-havre-in-the-evening-1901.jpg,Post_Impressionism\raoul-dufy_pier-of-le-havre-in-the-evening-1901.jpg,Post_Impressionism,raoul-dufy_pier-of-le-havre-in-the-evening-1901.jpg,The  water and the lights flow together very well.,something else
data\raw\wikiart\Realism\fyodor-vasilyev_cloud-study.jpg,Realism\fyodor-vasilyev_cloud-study.jpg,Realism,fyodor-vasilyev_cloud-study.jpg,Images of the wheat harvest are contenting because we become prepared for the coming season with the harvest,contentment
data\raw\wikiart\Impressionism\john-singer-sargent_white-ox-at-siena.jpg,Impressionism\john-singer-sargent_white-ox-at-siena.jpg,Impressionism,john-singer-sargent_white-ox-at-siena.jpg,The cattle looks well fed and taken care of.,contentment
data\raw\wikiart\Pop_Art\robert-indiana_the-book-of-love-11-1996.jpg,Pop_Art\robert-indiana_the-book-of-love-11-1996.jpg,Pop_Art,robert-indiana_the-book-of-love-11-1996.jpg,"I am bored with this artwork, the block-y letters of the word 'love' along with the glaring and clashing colors around it.  It doesn't make me think nor make me feel any true way other than, no feeling.  If I saw this even as a graffiti art on a wall I would shrug and keep walking.",something else
data\raw\wikiart\Impressionism\paul-cezanne_apples-1878.jpg,Impressionism\paul-cezanne_apples-1878.jpg,Impressionism,paul-cezanne_apples-1878.jpg,The apples look like rotten teeth.,fear
data\raw\wikiart\Symbolism\nicholas-roerich_dragging-portage-1915.jpg,Symbolism\nicholas-roerich_dragging-portage-1915.jpg,Symbolism,nicholas-roerich_dragging-portage-1915.jpg,the villagers look like they must leave their home against their will,sadness
data\raw\wikiart\Impressionism\berthe-morisot_young-girl-putting-on-her-stockings.jpg,Impressionism\berthe-morisot_young-girl-putting-on-her-stockings.jpg,Impressionism,berthe-morisot_young-girl-putting-on-her-stockings.jpg,"classy and dainty, the goldish shoes remind me of gold bars",awe
data\raw\wikiart\Naive_Art_Primitivism\kazimir-malevich_sausage-maker-came-to-lodz-1914.jpg,Naive_Art_Primitivism\kazimir-malevich_sausage-maker-came-to-lodz-1914.jpg,Naive_Art_Primitivism,kazimir-malevich_sausage-maker-came-to-lodz-1914.jpg,"This is very amusing, the look on the man in reds face and then the man in brown trudging through a field",amusement
